budget,genres,id,original_language,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,status,title,vote_average,vote_count
12600000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",9902,en,Wrong Turn,33.555764,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Newmarket Capital Group"", ""id"": 506}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Constantin Film Produktion"", ""id"": 5755}, {""name"": ""Stan Winston Studio"", ""id"": 24211}, {""name"": ""Media Cooperation One"", ""id"": 24212}, {""name"": ""DCP Wrong Turn Productions"", ""id"": 53350}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-05-30,28650575,84,Released,Wrong Turn,6,635
10000000,"[{""id"": 37, ""name"": ""Western""}, {""id"": 36, ""name"": ""History""}]",14729,en,The Long Riders,2.959547,"[{""name"": ""United Artists"", ""id"": 60}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1980-05-12,15795189,99,Released,The Long Riders,6.6,50
25000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",9455,en,The Corruptor,4.068107,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Illusion Entertainment Group"", ""id"": 3480}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-03-12,15156200,110,Released,The Corruptor,6,57
10000000,"[{""id"": 18, ""name"": ""Drama""}]",103731,en,Mud,17.663353,"[{""name"": ""FilmNation Entertainment"", ""id"": 7493}, {""name"": ""Everest Entertainment"", ""id"": 10892}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-05-01,21587700,130,Released,Mud,7,1068
10000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",10090,en,Reno 911!: Miami,4.207456,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Double Feature Films"", ""id"": 215}, {""name"": ""Jersey Films"", ""id"": 216}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Comedy Central Films"", ""id"": 7480}, {""name"": ""Principato-Young Entertainment"", ""id"": 37845}, {""name"": ""High Sierra Carpeting"", ""id"": 89635}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-02-23,20342161,84,Released,Reno 911!: Miami,5.6,72
10000000,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",164558,en,One Direction: This Is Us,7.944457,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Sony Pictures"", ""id"": 34}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-08-28,0,92,Released,One Direction: This Is Us,8,201
10000000,"[{""id"": 35, ""name"": ""Comedy""}]",19905,en,"The Goods: Live Hard, Sell Hard",3.352702,"[{""name"": ""Paramount Vantage"", ""id"": 838}, {""name"": ""Kevin Messick Productions"", ""id"": 2977}, {""name"": ""Gary Sanchez Productions"", ""id"": 4740}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-08-14,0,90,Released,"The Goods: Live Hard, Sell Hard",5.4,58
0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",17710,en,Hey Arnold! The Movie,5.856363,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""Nickelodeon Animation Studios"", ""id"": 4859}, {""name"": ""Paramount Animation"", ""id"": 24955}, {""name"": ""Snee-Oosh Productions"", ""id"": 67244}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-06-28,0,76,Released,Hey Arnold! The Movie,5.6,62
6400000,"[{""id"": 18, ""name"": ""Drama""}]",75900,en,My Week with Marilyn,21.006078,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Lip Sync Post"", ""id"": 10247}, {""name"": ""Trademark Films"", ""id"": 22153}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2011-10-17,35057696,99,Released,My Week with Marilyn,6.6,406
10000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",9515,en,The Matador,5.647538,"[{""name"": ""Miramax Films"", ""id"": 14}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-05-12,17297244,96,Released,The Matador,6.2,136
10000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",27322,en,Love Jones,1.000178,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Addis Wechsler Pictures"", ""id"": 4665}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-03-14,0,104,Released,Love Jones,8.1,12
5000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",328425,en,The Gift,27.247013,"[{""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Blue-Tongue Films"", ""id"": 32299}, {""name"": ""Huayi Brothers Media"", ""id"": 39649}, {""name"": ""STX Entertainment"", ""id"": 47729}, {""name"": ""Ahimsa Films"", ""id"": 69542}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-07-30,58978653,108,Released,The Gift,6.7,1049
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",14120,en,End of the Spear,1.83428,"[{""name"": ""Bearing Fruit Entertainment"", ""id"": 2867}, {""name"": ""every tribe entertainment"", ""id"": 2868}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-12-02,0,108,Released,End of the Spear,6.1,15
10000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",10050,en,Get Over It,11.592129,"[{""name"": ""Miramax"", ""id"": 53009}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-03-08,0,87,Released,Get Over It,5.5,75
10000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",1542,en,Office Space,18.366362,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Cubicle Inc."", ""id"": 7458}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-02-19,12827813,89,Released,Office Space,7.4,1050
10000000,"[{""id"": 35, ""name"": ""Comedy""}]",10490,en,Drop Dead Gorgeous,6.736274,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Capella International"", ""id"": 594}, {""name"": ""KC Medien AG"", ""id"": 596}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-07-23,10571408,98,Released,Drop Dead Gorgeous,6.4,86
10000000,"[{""id"": 18, ""name"": ""Drama""}]",87093,en,Big Eyes,28.570174,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Silverwood Films"", ""id"": 2293}, {""name"": ""Electric City Entertainment"", ""id"": 8600}, {""name"": ""Tim Burton Productions"", ""id"": 8601}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-12-24,28883511,105,Released,Big Eyes,6.8,1196
30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",10029,en,Very Bad Things,5.671691,"[{""name"": ""Initial Entertainment Group (IEG)"", ""id"": 7380}, {""name"": ""Interscope Communications"", ""id"": 10201}, {""name"": ""VBT Productions"", ""id"": 38085}, {""name"": ""Ballpark Productions Partnership"", ""id"": 38086}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-09-11,9898412,100,Released,Very Bad Things,6.2,179
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",9893,en,Sleepover,5.842299,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-07-09,0,89,Released,Sleepover,5.3,101
10000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",11507,en,Body Double,9.525626,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Delphi II Productions"", ""id"": 7585}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1984-10-25,8801940,114,Released,Body Double,6.4,137
10000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",37931,en,MacGruber,14.038512,"[{""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-05-21,6110000,90,Released,MacGruber,5.1,179
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",3472,en,Dirty Pretty Things,9.177896,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Celador Productions"", ""id"": 1390}, {""name"": ""Jonescompany Productions"", ""id"": 12666}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2002-09-05,0,97,Released,Dirty Pretty Things,6.8,131
6000000,"[{""id"": 35, ""name"": ""Comedy""}]",87818,en,Movie 43,35.350303,"[{""name"": ""Greenestreet Films"", ""id"": 2150}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Virgin Produced"", ""id"": 8852}, {""name"": ""Wessler Entertainment"", ""id"": 8890}, {""name"": ""Witness Protection Films"", ""id"": 8891}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-01-01,32438988,90,Released,Movie 43,4.4,797
10000000,"[{""id"": 35, ""name"": ""Comedy""}]",13160,en,Over Her Dead Body,12.067921,"[{""name"": ""The Safran Company"", ""id"": 11565}, {""name"": ""Gold Circle Films"", ""id"": 12026}, {""name"": ""Dead Fianc\u00e9e Productions"", ""id"": 92137}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-02-01,0,95,Released,Over Her Dead Body,5.3,145
10000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",88005,en,Seeking a Friend for the End of the World,30.863082,"[{""name"": ""Mandate Pictures"", ""id"": 771}, {""name"": ""Indian Paintbrush"", ""id"": 9350}, {""name"": ""Anonymous Content"", ""id"": 10039}, {""name"": ""Focus Features"", ""id"": 10146}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-06-22,9636289,101,Released,Seeking a Friend for the End of the World,6.3,700
0,"[{""id"": 35, ""name"": ""Comedy""}]",52067,en,Cedar Rapids,10.254807,"[{""name"": ""Ad Hominem Enterprises"", ""id"": 2361}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-02-11,6861102,87,Released,Cedar Rapids,5.9,135
20000000,"[{""id"": 18, ""name"": ""Drama""}]",73,en,American History X,73.567232,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""The Turman-Morrissey Company"", ""id"": 924}, {""name"": ""Savoy Pictures"", ""id"": 11308}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-10-30,23875127,119,Released,American History X,8.2,3016
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",134597,en,The Collection,16.361743,"[{""name"": ""Fortress Features"", ""id"": 5176}, {""name"": ""LD Entertainment"", ""id"": 10285}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-09-21,6842058,94,Released,The Collection,5.9,289
10000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}]",24034,en,Teacher's Pet,1.374409,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Television Animation"", ""id"": 3475}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-01-16,0,74,Released,Teacher's Pet,5.5,2
18000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",14283,en,The Red Violin,6.18869,"[{""name"": ""Rhombus Media"", ""id"": 164}, {""name"": ""Channel Four Films"", ""id"": 181}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1998-09-10,9495408,131,Released,The Red Violin,7.3,99
10000000,"[{""id"": 18, ""name"": ""Drama""}]",404,en,The Straight Story,15.280261,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""Asymmetrical Productions"", ""id"": 373}, {""name"": ""Les Films Alain Sarde"", ""id"": 635}, {""name"": ""The Picture Factory"", ""id"": 637}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""CiBy 2000"", ""id"": 7832}, {""name"": ""The Straight Story, Inc"", ""id"": 59423}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-10-15,0,112,Released,The Straight Story,7.7,306
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",13201,en,Deuces Wild,0.753481,"[{""name"": ""United Artists"", ""id"": 60}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-05-03,0,96,Released,Deuces Wild,5.5,34
9500000,"[{""id"": 35, ""name"": ""Comedy""}]",209403,en,Bad Words,14.105392,"[{""name"": ""Darko Entertainment"", ""id"": 12622}, {""name"": ""Aggregate Film"", ""id"": 25975}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-09-06,7800000,88,Released,Bad Words,6.4,334
10000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",7942,en,Run Fatboy Run,14.905357,"[{""name"": ""Entertainment Films"", ""id"": 2245}, {""name"": ""Material Entertainment"", ""id"": 2246}, {""name"": ""Beech Hill Films"", ""id"": 6847}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2007-09-06,33000000,100,Released,"Run, Fatboy, Run",6.2,238
10000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}]",73247,en,Heartbeeps,0.518056,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1981-12-18,2154696,79,Released,Heartbeeps,3.8,6
9000000,"[{""id"": 18, ""name"": ""Drama""}]",253331,en,Black or White,12.172131,"[{""name"": ""Treehouse Pictures"", ""id"": 14580}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-09-06,21571189,121,Released,Black or White,6.5,115
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",34043,en,On the Line,3.084874,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Tapestry Films"", ""id"": 870}, {""name"": ""A Happy Place"", ""id"": 5389}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-10-26,0,85,Released,On the Line,4.1,10
10000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",9952,en,Rescue Dawn,17.078656,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-09-09,7177143,126,Released,Rescue Dawn,6.9,336
10000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",256924,en,Danny Collins,16.318608,"[{""name"": ""Big Indie Pictures"", ""id"": 6831}, {""name"": ""ShivHans Pictures"", ""id"": 33603}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-03-19,10835752,107,Released,Danny Collins,6.6,183
10000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",82532,en,"Jeff, Who Lives at Home",10.409155,"[{""name"": ""Indian Paintbrush"", ""id"": 9350}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-09-13,4417580,83,Released,"Jeff, Who Lives at Home",6.1,217
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",41110,it,Io sono l'amore,5.355763,"[{""name"": ""Rai Cinema"", ""id"": 2683}]","[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",2009-09-05,0,120,Released,I Am Love,6.9,73
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",134371,en,Atlas Shrugged Part II,4.725357,"[{""name"": ""Cinema Vehicle Services"", ""id"": 25673}, {""name"": ""Atlas 2 Productions"", ""id"": 30033}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-10-12,0,112,Released,Atlas Shrugged Part II,5.4,41
11500000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2088,en,Romeo Is Bleeding,4.850402,"[{""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Polygram Filmed Entertainment"", ""id"": 31080}, {""name"": ""Hilary Henkin"", ""id"": 36907}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-09-13,3275585,100,Released,Romeo Is Bleeding,5.7,36
10000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",10388,en,The Limey,8.902102,"[{""name"": ""Artisan Entertainment"", ""id"": 2188}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-05-15,3193102,89,Released,The Limey,6.6,105
6500000,"[{""id"": 18, ""name"": ""Drama""}]",1640,en,Crash,28.223163,"[{""name"": ""Blackfriars Bridge Films"", ""id"": 2087}, {""name"": ""Yari Film Group"", ""id"": 2448}, {""name"": ""Bob Yari Productions"", ""id"": 12260}, {""name"": ""ApolloProScreen Filmproduktion"", ""id"": 19528}, {""name"": ""Bull's Eye Entertainment"", ""id"": 25432}, {""name"": ""DEJ Productions"", ""id"": 25433}, {""name"": ""Harris Company"", ""id"": 25434}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-01-13,98410061,112,Released,Crash,7.2,1149
10000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",25520,en,The House of Mirth,3.007816,"[{""name"": ""Granada Film Productions"", ""id"": 247}, {""name"": ""Arts Council of England"", ""id"": 718}, {""name"": ""Diaphana Films"", ""id"": 744}, {""name"": ""The Glasgow Film Fund"", ""id"": 980}, {""name"": ""National Lottery"", ""id"": 1270}, {""name"": ""Showtime Networks"", ""id"": 4343}, {""name"": ""Filmfour"", ""id"": 6705}, {""name"": ""Scottish Arts Council, The"", ""id"": 8256}, {""name"": ""Three Rivers Production"", ""id"": 65681}, {""name"": ""Progres Film Distribution"", ""id"": 65682}, {""name"": ""Kinowelt Median"", ""id"": 65683}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-09-23,5164404,140,Released,The House of Mirth,6.4,25
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",27342,en,Malone,1.610132,"[{""name"": ""Orion Pictures"", ""id"": 41}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1987-05-01,0,92,Released,Malone,6.8,15
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",13689,en,Peaceful Warrior,8.326131,"[{""name"": ""Universal"", ""id"": 6292}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-03-30,0,120,Released,Peaceful Warrior,7.3,90
